-181.281, -14.928, 10.538, 23.083
-181.279, -15.280, 10.574, 23.116
-181.278, -15.633, 10.609, 23.149
-181.277, -15.988, 10.644, 23.182
-181.275, -16.343, 10.680, 23.215
-181.274, -16.700, 10.715, 23.248
-181.273, -17.058, 10.751, 23.281
-181.271, -17.418, 10.787, 23.314
-181.270, -17.778, 10.823, 23.347
-181.269, -18.140, 10.859, 23.380
-181.267, -18.503, 10.895, 23.413
-181.266, -18.867, 10.931, 23.446
-181.265, -19.232, 10.967, 23.479
-181.263, -19.599, 11.004, 23.512
-181.262, -19.966, 11.040, 23.545
-181.260, -20.335, 11.077, 23.578
-181.259, -20.705, 11.114, 23.611
-181.257, -21.077, 11.151, 23.644
-181.256, -21.450, 11.188, 23.677
-181.255, -21.823, 11.225, 23.710
-181.253, -22.198, 11.262, 23.743
-181.252, -22.575, 11.300, 23.776
-181.250, -22.952, 11.338, 23.809
-181.249, -23.331, 11.375, 23.842
-181.247, -23.711, 11.413, 23.875
-181.245, -24.093, 11.451, 23.908
-181.244, -24.476, 11.490, 23.941
-181.242, -24.860, 11.528, 23.974
-181.241, -25.245, 11.567, 24.007
-181.239, -25.631, 11.606, 24.040
-181.238, -26.019, 11.644, 24.073
-181.236, -26.408, 11.684, 24.106
-181.234, -26.799, 11.723, 24.139
-181.233, -27.191, 11.762, 24.172
-181.231, -27.584, 11.801, 24.205
-181.229, -27.978, 11.841, 24.238
-181.228, -28.374, 11.881, 24.271
-181.226, -28.771, 11.920, 24.304
-181.224, -29.169, 11.960, 24.337
-181.223, -29.569, 12.000, 24.370
-181.221, -29.970, 12.040, 24.403
-181.219, -30.372, 12.080, 24.436
-181.217, -30.776, 12.120, 24.469
-181.216, -31.181, 12.161, 24.502
-181.214, -31.587, 12.201, 24.535
-181.212, -31.995, 12.242, 24.568
-181.210, -32.404, 12.283, 24.601
-181.208, -32.815, 12.324, 24.634
-181.207, -33.226, 12.366, 24.667
-181.205, -33.640, 12.407, 24.700
-181.203, -34.054, 12.449, 24.733
-181.201, -34.470, 12.490, 24.766
-181.199, -34.888, 12.532, 24.799
-181.197, -35.307, 12.574, 24.832
-181.195, -35.727, 12.616, 24.865
-181.193, -36.148, 12.659, 24.898
-181.191, -36.571, 12.701, 24.931
-181.189, -36.996, 12.744, 24.964
-181.187, -37.422, 12.786, 24.997
-181.185, -37.849, 12.829, 25.030
-181.183, -38.278, 12.872, 25.063
-181.181, -38.708, 12.914, 25.096
-181.179, -39.139, 12.958, 25.129
-181.177, -39.572, 13.001, 25.162
-181.175, -40.007, 13.044, 25.195
-181.173, -40.443, 13.088, 25.228
-181.171, -40.880, 13.132, 25.261
-181.169, -41.319, 13.175, 25.294
-181.167, -41.759, 13.220, 25.327
-181.165, -42.201, 13.264, 25.360
-181.162, -42.644, 13.308, 25.393
-181.160, -43.089, 13.353, 25.426
-181.158, -43.535, 13.398, 25.459
-181.156, -43.983, 13.443, 25.492
-181.154, -44.432, 13.488, 25.525
-181.151, -44.883, 13.533, 25.558
-181.149, -45.335, 13.578, 25.591
-181.147, -45.789, 13.624, 25.624
-181.144, -46.244, 13.669, 25.657
-181.142, -46.701, 13.715, 25.690
-181.140, -47.159, 13.761, 25.723
-181.137, -47.619, 13.807, 25.756
-181.135, -48.081, 13.853, 25.789
-181.133, -48.544, 13.899, 25.822
-181.130, -49.008, 13.945, 25.855
-181.128, -49.474, 13.992, 25.888
-181.125, -49.942, 14.039, 25.921
-181.123, -50.411, 14.086, 25.954
-181.120, -50.882, 14.133, 25.987
-181.118, -51.354, 14.180, 26.020
-181.115, -51.828, 14.228, 26.053
-181.113, -52.303, 14.276, 26.086
-181.110, -52.780, 14.323, 26.119
-181.108, -53.259, 14.372, 26.152
-181.105, -53.739, 14.420, 26.185
-181.103, -54.221, 14.468, 26.218
-181.100, -54.705, 14.517, 26.251
-181.097, -55.190, 14.565, 26.284
-181.095, -55.677, 14.614, 26.317
-181.092, -56.165, 14.663, 26.350
-181.089, -56.655, 14.712, 26.383
-181.087, -57.147, 14.761, 26.416
-181.084, -57.640, 14.810, 26.449
-181.081, -58.135, 14.859, 26.482
-181.078, -58.631, 14.909, 26.515
-181.075, -59.130, 14.958, 26.548
-181.073, -59.629, 15.008, 26.581
-181.070, -60.131, 15.059, 26.614
-181.067, -60.634, 15.109, 26.647
-181.064, -61.139, 15.160, 26.680
-181.061, -61.646, 15.211, 26.713
-181.058, -62.154, 15.262, 26.746
-181.055, -62.664, 15.313, 26.779
-181.052, -63.176, 15.364, 26.812
-181.049, -63.689, 15.416, 26.845
-181.046, -64.204, 15.468, 26.878
-181.043, -64.721, 15.520, 26.911
-181.040, -65.240, 15.572, 26.944
-181.037, -65.760, 15.624, 26.977
-181.034, -66.283, 15.676, 27.010
-181.031, -66.806, 15.728, 27.043
-181.028, -67.332, 15.781, 27.076
-181.024, -67.859, 15.833, 27.109
-181.021, -68.388, 15.886, 27.142
-181.018, -68.919, 15.939, 27.175
-181.015, -69.452, 15.992, 27.208
-181.012, -69.986, 16.046, 27.241
-181.008, -70.523, 16.099, 27.274
-181.005, -71.061, 16.153, 27.307
-181.002, -71.600, 16.207, 27.340
-180.998, -72.142, 16.262, 27.373
-180.995, -72.686, 16.316, 27.406
-180.991, -73.231, 16.371, 27.439
-180.988, -73.778, 16.426, 27.472
-180.985, -74.327, 16.481, 27.505
-180.981, -74.878, 16.536, 27.538
-180.978, -75.430, 16.592, 27.571
-180.974, -75.985, 16.648, 27.604
-180.970, -76.541, 16.703, 27.637
-180.967, -77.099, 16.759, 27.670
-180.963, -77.659, 16.815, 27.703
-180.960, -78.221, 16.871, 27.736
-180.956, -78.785, 16.928, 27.769
-180.952, -79.351, 16.984, 27.802
-180.949, -79.918, 17.041, 27.835
-180.945, -80.488, 17.098, 27.868
-180.941, -81.059, 17.155, 27.901
-180.937, -81.632, 17.212, 27.934
-180.933, -82.208, 17.270, 27.967
-180.930, -82.785, 17.327, 28.000
-180.926, -83.364, 17.386, 28.033
-180.922, -83.945, 17.444, 28.066
-180.918, -84.528, 17.502, 28.099
-180.914, -85.113, 17.561, 28.132
-180.910, -85.699, 17.620, 28.165
-180.906, -86.288, 17.679, 28.198
-180.902, -86.879, 17.739, 28.231
-180.898, -87.472, 17.797, 28.264
-180.894, -88.067, 17.850, 28.297
-180.889, -88.663, 17.892, 28.330
-180.885, -89.259, 17.916, 28.363
-180.881, -89.856, 17.914, 28.396
-180.877, -90.452, 17.883, 28.429
-180.873, -91.046, 17.825, 28.462
-180.869, -91.637, 17.745, 28.495
-180.864, -92.225, 17.647, 28.528
-180.860, -92.810, 17.539, 28.561
-180.856, -93.391, 17.427, 28.594
-180.852, -93.968, 17.317, 28.627
-180.848, -94.542, 17.218, 28.660
-180.843, -95.113, 17.132, 28.693
-180.839, -95.681, 17.058, 28.726
-180.835, -96.248, 16.996, 28.759
-180.831, -96.813, 16.946, 28.792
-180.826, -97.377, 16.907, 28.825
-180.822, -97.940, 16.878, 28.858
-180.818, -98.502, 16.859, 28.891
-180.813, -99.064, 16.848, 28.924
-180.809, -99.626, 16.846, 28.957
-180.805, -100.188, 16.852, 28.990
-180.800, -100.751, 16.865, 29.023
-180.796, -101.314, 16.884, 29.056
-180.791, -101.877, 16.908, 29.089
-180.787, -102.442, 16.937, 29.122
-180.782, -103.008, 16.972, 29.155
-180.778, -103.575, 17.008, 29.188
-180.773, -104.143, 17.041, 29.221
-180.769, -104.712, 17.064, 29.254
-180.764, -105.282, 17.071, 29.287
-180.759, -105.850, 17.058, 29.320
-180.755, -106.418, 17.023, 29.353
-180.750, -106.983, 16.968, 29.386
-180.746, -107.547, 16.897, 29.419
-180.741, -108.107, 16.814, 29.452
-180.737, -108.665, 16.725, 29.485
-180.732, -109.219, 16.636, 29.518
-180.728, -109.771, 16.552, 29.551
-180.723, -110.321, 16.479, 29.584
-180.719, -110.868, 16.418, 29.617
-180.714, -111.414, 16.369, 29.650
-180.709, -111.959, 16.332, 29.683
-180.705, -112.502, 16.305, 29.716
-180.700, -113.046, 16.288, 29.749
-180.696, -113.588, 16.280, 29.782
-180.691, -114.131, 16.281, 29.815
-180.687, -114.675, 16.290, 29.848
-180.682, -115.219, 16.305, 29.881
-180.677, -115.763, 16.327, 29.914
-180.673, -116.308, 16.353, 29.947
-180.668, -116.855, 16.379, 29.980
-180.663, -117.401, 16.398, 30.013
-180.659, -117.948, 16.405, 30.046
-180.654, -118.495, 16.396, 30.079
-180.649, -119.041, 16.370, 30.112
-180.645, -119.585, 16.326, 30.145
-180.640, -120.128, 16.268, 30.178
-180.635, -120.668, 16.198, 30.211
-180.631, -121.205, 16.122, 30.244
-180.626, -121.740, 16.045, 30.277
-180.621, -122.273, 15.971, 30.310
-180.617, -122.803, 15.906, 30.343
-180.612, -123.332, 15.853, 30.376
-180.607, -123.859, 15.812, 30.409
-180.603, -124.385, 15.782, 30.442
-180.598, -124.911, 15.763, 30.475
-180.593, -125.436, 15.753, 30.508
-180.589, -125.961, 15.753, 30.541
-180.584, -126.487, 15.761, 30.574
-180.579, -127.013, 15.776, 30.607
-180.574, -127.540, 15.796, 30.640
-180.570, -128.067, 15.816, 30.673
-180.565, -128.595, 15.830, 30.706
-180.560, -129.123, 15.834, 30.739
-180.555, -129.651, 15.825, 30.772
-180.550, -130.178, 15.799, 30.805
-180.546, -130.703, 15.759, 30.838
-180.541, -131.227, 15.706, 30.871
-180.536, -131.749, 15.644, 30.904
-180.531, -132.268, 15.575, 30.937
-180.526, -132.785, 15.506, 30.970
-180.522, -133.300, 15.440, 31.003
-180.517, -133.813, 15.382, 31.036
-180.512, -134.324, 15.335, 31.069
-180.507, -134.834, 15.300, 31.102
-180.502, -135.343, 15.276, 31.135
-180.497, -135.852, 15.264, 31.168
-180.493, -136.361, 15.261, 31.201
-180.488, -136.870, 15.266, 31.234
-180.483, -137.380, 15.279, 31.267
-180.478, -137.890, 15.296, 31.300
-180.473, -138.401, 15.311, 31.333
-180.468, -138.912, 15.320, 31.366
-180.463, -139.422, 15.320, 31.399
-180.458, -139.933, 15.306, 31.432
-180.453, -140.442, 15.278, 31.465
-180.448, -140.950, 15.237, 31.498
-180.443, -141.457, 15.185, 31.531
-180.438, -141.961, 15.125, 31.564
-180.433, -142.463, 15.061, 31.597
-180.428, -142.963, 14.997, 31.630
-180.423, -143.461, 14.938, 31.663
-180.418, -143.958, 14.888, 31.696
-180.413, -144.453, 14.848, 31.729
-180.408, -144.947, 14.821, 31.762
-180.403, -145.441, 14.805, 31.795
-180.398, -145.934, 14.799, 31.828
-180.393, -146.428, 14.803, 31.861
-180.388, -146.922, 14.815, 31.894
-180.382, -147.416, 14.829, 31.927
-180.377, -147.911, 14.842, 31.960
-180.372, -148.407, 14.849, 31.993
-180.367, -148.902, 14.847, 32.026
-180.362, -149.396, 14.832, 32.059
-180.357, -149.890, 14.804, 32.092
-180.351, -150.382, 14.763, 32.125
-180.346, -150.873, 14.713, 32.158
-180.341, -151.361, 14.656, 32.191
-180.336, -151.848, 14.595, 32.224
-180.331, -152.333, 14.536, 32.257
-180.325, -152.815, 14.481, 32.290
-180.320, -153.297, 14.435, 32.323
-180.315, -153.777, 14.399, 32.356
-180.310, -154.256, 14.377, 32.389
-180.304, -154.735, 14.365, 32.422
-180.299, -155.214, 14.364, 32.455
-180.294, -155.693, 14.372, 32.488
-180.288, -156.173, 14.384, 32.521
-180.283, -156.653, 14.396, 32.554
-180.278, -157.134, 14.405, 32.587
-180.272, -157.614, 14.405, 32.620
-180.267, -158.094, 14.395, 32.653
-180.261, -158.573, 14.372, 32.686
-180.256, -159.051, 14.338, 32.719
-180.250, -159.528, 14.293, 32.752
-180.245, -160.003, 14.240, 32.785
-180.239, -160.476, 14.183, 32.818
-180.234, -160.947, 14.126, 32.851
-180.228, -161.416, 14.072, 32.884
-180.223, -161.883, 14.025, 32.917
-180.217, -162.350, 13.988, 32.950
-180.212, -162.815, 13.963, 32.983
-180.206, -163.281, 13.950, 33.016
-180.201, -163.746, 13.948, 33.049
-180.195, -164.211, 13.954, 33.082
-180.190, -164.677, 13.965, 33.115
-180.184, -165.143, 13.976, 33.148
-180.178, -165.609, 13.984, 33.181
-180.172, -166.076, 13.984, 33.214
-180.167, -166.541, 13.974, 33.247
-180.161, -167.007, 13.952, 33.280
-180.155, -167.471, 13.918, 33.313
-180.149, -167.933, 13.875, 33.346
-180.144, -168.394, 13.824, 33.379
-180.138, -168.854, 13.770, 33.412
-180.132, -169.311, 13.715, 33.445
-180.126, -169.766, 13.664, 33.478
-180.120, -170.221, 13.620, 33.511
-180.114, -170.673, 13.586, 33.544
-180.108, -171.126, 13.563, 33.577
-180.102, -171.578, 13.551, 33.610
-180.096, -172.029, 13.550, 33.643
-180.090, -172.481, 13.556, 33.676
-180.084, -172.934, 13.566, 33.709
-180.078, -173.386, 13.575, 33.742
-180.072, -173.839, 13.581, 33.775
-180.066, -174.292, 13.578, 33.808
-180.060, -174.745, 13.566, 33.841
-180.054, -175.196, 13.542, 33.874
-180.047, -175.647, 13.507, 33.907
-180.041, -176.095, 13.464, 33.940
-180.035, -176.543, 13.414, 33.973
-180.028, -176.988, 13.362, 34.006
-180.022, -177.432, 13.311, 34.039
-180.016, -177.874, 13.264, 34.072
-180.009, -178.315, 13.225, 34.105
-180.003, -178.755, 13.195, 34.138
-179.996, -179.194, 13.176, 34.171
-179.990, -179.633, 13.167, 34.204
-179.983, -180.072, 13.168, 34.237
-179.977, -180.512, 13.174, 34.270
-179.970, -180.951, 13.183, 34.303
-179.963, -181.391, 13.190, 34.336
-179.956, -181.831, 13.191, 34.369
-179.949, -182.271, 13.185, 34.402
-179.942, -182.710, 13.168, 34.435
-179.935, -183.148, 13.141, 34.468
-179.928, -183.585, 13.104, 34.501
-179.921, -184.021, 13.061, 34.534
-179.914, -184.454, 13.012, 34.567
-179.906, -184.886, 12.963, 34.600
-179.899, -185.317, 12.916, 34.633
-179.891, -185.746, 12.874, 34.666
-179.884, -186.174, 12.841, 34.699
-179.876, -186.602, 12.817, 34.732
-179.867, -187.028, 12.803, 34.765
-179.859, -187.455, 12.799, 34.798
-179.850, -187.882, 12.801, 34.831
-179.840, -188.309, 12.807, 34.864
-179.830, -188.736, 12.814, 34.897
-179.818, -189.163, 12.817, 34.930
-179.806, -189.591, 12.813, 34.963
-179.793, -190.017, 12.801, 34.996
-179.779, -190.443, 12.779, 35.029
-179.764, -190.868, 12.748, 35.062
-179.748, -191.292, 12.710, 35.095
-179.730, -191.714, 12.666, 35.128
-179.711, -192.134, 12.619, 35.161
-179.690, -192.553, 12.574, 35.194
-179.668, -192.970, 12.532, 35.227
-179.644, -193.386, 12.497, 35.260
-179.618, -193.801, 12.470, 35.293
-179.590, -194.215, 12.452, 35.326
-179.559, -194.629, 12.443, 35.359
-179.527, -195.042, 12.442, 35.392
-179.492, -195.456, 12.445, 35.425
-179.455, -195.869, 12.449, 35.458
-179.415, -196.282, 12.452, 35.491
-179.373, -196.695, 12.451, 35.524
-179.328, -197.108, 12.448, 35.557
-179.281, -197.520, 12.449, 35.590
-179.230, -197.932, 12.458, 35.623
-179.177, -198.344, 12.476, 35.656
-179.121, -198.757, 12.503, 35.689
-179.061, -199.171, 12.537, 35.722
-178.999, -199.585, 12.577, 35.755
-178.933, -200.001, 12.623, 35.788
-178.864, -200.417, 12.675, 35.821
-178.791, -200.835, 12.731, 35.854
-178.715, -201.254, 12.791, 35.887
-178.635, -201.675, 12.854, 35.920
-178.552, -202.097, 12.921, 35.953
-178.465, -202.521, 12.991, 35.986
-178.375, -202.946, 13.064, 36.019
-178.280, -203.373, 13.136, 36.052
-178.182, -203.802, 13.206, 36.085
-178.080, -204.232, 13.270, 36.118
-177.974, -204.662, 13.327, 36.151
-177.865, -205.094, 13.374, 36.184
-177.752, -205.526, 13.411, 36.217
-177.635, -205.958, 13.438, 36.250
-177.515, -206.389, 13.459, 36.283
-177.391, -206.821, 13.475, 36.316
-177.264, -207.251, 13.491, 36.349
-177.134, -207.682, 13.509, 36.382
-177.000, -208.112, 13.534, 36.415
-176.863, -208.542, 13.565, 36.448
-176.722, -208.972, 13.602, 36.481
-176.577, -209.403, 13.645, 36.514
-176.429, -209.834, 13.693, 36.547
-176.278, -210.266, 13.745, 36.580
-176.123, -210.698, 13.802, 36.613
-175.964, -211.132, 13.862, 36.646
-175.802, -211.566, 13.925, 36.679
-175.636, -212.001, 13.991, 36.712
-175.466, -212.437, 14.060, 36.745
-175.293, -212.875, 14.129, 36.778
-175.117, -213.313, 14.196, 36.811
-174.937, -213.753, 14.259, 36.844
-174.754, -214.193, 14.315, 36.877
-174.568, -214.633, 14.365, 36.910
-174.378, -215.074, 14.406, 36.943
-174.186, -215.515, 14.441, 36.976
-173.991, -215.955, 14.470, 37.009
-173.794, -216.396, 14.495, 37.042
-173.594, -216.836, 14.520, 37.075
-173.391, -217.276, 14.548, 37.108
-173.186, -217.716, 14.580, 37.141
-172.978, -218.156, 14.618, 37.174
-172.768, -218.596, 14.661, 37.207
-172.554, -219.037, 14.708, 37.240
-172.339, -219.479, 14.759, 37.273
-172.120, -219.921, 14.815, 37.306
-171.899, -220.364, 14.873, 37.339
-171.675, -220.808, 14.934, 37.372
-171.449, -221.254, 14.999, 37.405
-171.220, -221.700, 15.066, 37.438
-170.988, -222.148, 15.134, 37.471
-170.754, -222.596, 15.203, 37.504
-170.517, -223.046, 15.269, 37.537
-170.278, -223.497, 15.332, 37.570
-170.036, -223.949, 15.388, 37.603
-169.792, -224.402, 15.439, 37.636
-169.546, -224.855, 15.483, 37.669
-169.299, -225.309, 15.522, 37.702
-169.049, -225.763, 15.557, 37.735
-168.798, -226.217, 15.589, 37.768
-168.545, -226.672, 15.622, 37.801
-168.290, -227.127, 15.658, 37.834
-168.033, -227.582, 15.697, 37.867
-167.775, -228.038, 15.742, 37.900
-167.515, -228.495, 15.790, 37.933
-167.253, -228.953, 15.841, 37.966
-166.988, -229.412, 15.896, 37.999
-166.723, -229.872, 15.954, 38.032
-166.455, -230.333, 16.014, 38.065
-166.185, -230.796, 16.077, 38.098
-165.913, -231.260, 16.142, 38.131
-165.639, -231.725, 16.209, 38.164
-165.364, -232.192, 16.277, 38.197
-165.086, -232.660, 16.347, 38.230
-164.806, -233.130, 16.416, 38.263
-164.525, -233.601, 16.482, 38.296
-164.242, -234.074, 16.544, 38.329
-163.957, -234.548, 16.601, 38.362
-163.670, -235.023, 16.653, 38.395
-163.382, -235.499, 16.700, 38.428
-163.093, -235.975, 16.743, 38.461
-162.803, -236.453, 16.783, 38.494
-162.511, -236.931, 16.822, 38.527
-162.218, -237.410, 16.863, 38.560
-161.923, -237.890, 16.907, 38.593
-161.628, -238.371, 16.954, 38.626
-161.331, -238.854, 17.005, 38.659
-161.032, -239.337, 17.058, 38.692
-160.732, -239.822, 17.114, 38.725
-160.431, -240.308, 17.172, 38.758
-160.128, -240.796, 17.232, 38.791
-159.824, -241.285, 17.295, 38.824
-159.518, -241.776, 17.359, 38.857
-159.211, -242.268, 17.425, 38.890
-158.903, -242.762, 17.492, 38.923
-158.592, -243.258, 17.561, 38.956
-158.281, -243.756, 17.631, 38.989
-157.968, -244.255, 17.702, 39.022
-157.653, -244.757, 17.773, 39.055
-157.337, -245.260, 17.842, 39.088
-157.020, -245.765, 17.909, 39.121
-156.701, -246.272, 17.972, 39.154
-156.382, -246.781, 18.030, 39.187
-156.061, -247.291, 18.084, 39.220
-155.740, -247.802, 18.135, 39.253
-155.417, -248.315, 18.183, 39.286
-155.094, -248.829, 18.230, 39.319
-154.771, -249.344, 18.278, 39.352
-154.446, -249.862, 18.328, 39.385
-154.121, -250.380, 18.380, 39.418
-153.795, -250.901, 18.434, 39.451
-153.468, -251.423, 18.490, 39.484
-153.141, -251.947, 18.549, 39.517
-152.813, -252.473, 18.608, 39.550
-152.485, -253.001, 18.670, 39.583
-152.156, -253.531, 18.733, 39.616
-151.826, -254.063, 18.795, 39.649
-151.496, -254.598, 18.849, 39.682
-151.167, -255.134, 18.883, 39.715
-150.838, -255.670, 18.889, 39.748
-150.511, -256.207, 18.860, 39.781
-150.186, -256.742, 18.797, 39.814
-149.864, -257.276, 18.706, 39.847
-149.545, -257.807, 18.596, 39.880
-149.229, -258.336, 18.475, 39.913
-148.917, -258.862, 18.352, 39.946
-148.609, -259.386, 18.236, 39.979
-148.304, -259.907, 18.132, 40.012
-148.002, -260.428, 18.041, 40.045
-147.704, -260.947, 17.962, 40.078
-147.409, -261.465, 17.895, 40.111
-147.116, -261.983, 17.838, 40.144
-146.827, -262.501, 17.792, 40.177
-146.541, -263.020, 17.756, 40.210
-146.257, -263.539, 17.728, 40.243
-145.976, -264.058, 17.710, 40.276
-145.698, -264.579, 17.699, 40.309
-145.423, -265.101, 17.695, 40.342
-145.151, -265.625, 17.699, 40.375
-144.881, -266.150, 17.708, 40.408
-144.614, -266.677, 17.723, 40.441
-144.350, -267.207, 17.743, 40.474
-144.088, -267.738, 17.768, 40.507
-143.829, -268.272, 17.797, 40.540
-143.573, -268.808, 17.830, 40.573
-143.319, -269.347, 17.867, 40.606
-143.068, -269.889, 17.906, 40.639
-142.820, -270.433, 17.949, 40.672
-142.575, -270.981, 17.995, 40.705
-142.333, -271.531, 18.043, 40.738
-142.094, -272.084, 18.094, 40.771
-141.857, -272.641, 18.146, 40.804
-141.624, -273.200, 18.201, 40.837
-141.393, -273.763, 18.257, 40.870
-141.166, -274.329, 18.316, 40.903
-140.941, -274.899, 18.375, 40.936
-140.720, -275.472, 18.437, 40.969
-140.501, -276.048, 18.499, 41.002
-140.286, -276.628, 18.563, 41.035
-140.075, -277.211, 18.628, 41.068
-139.866, -277.797, 18.694, 41.101
-139.661, -278.388, 18.759, 41.134
-139.459, -278.981, 18.813, 41.167
-139.261, -279.576, 18.845, 41.200
-139.067, -280.173, 18.844, 41.233
-138.877, -280.771, 18.804, 41.266
-138.692, -281.367, 18.728, 41.299
-138.513, -281.960, 18.621, 41.332
-138.338, -282.551, 18.494, 41.365
-138.169, -283.139, 18.355, 41.398
-138.005, -283.723, 18.214, 41.431
-137.846, -284.304, 18.078, 41.464
-137.693, -284.883, 17.955, 41.497
-137.545, -285.459, 17.845, 41.530
-137.401, -286.033, 17.748, 41.563
-137.263, -286.605, 17.663, 41.596
-137.129, -287.176, 17.590, 41.629
-137.000, -287.746, 17.528, 41.662
-136.875, -288.316, 17.476, 41.695
-136.755, -288.885, 17.435, 41.728
-136.639, -289.453, 17.403, 41.761
-136.527, -290.022, 17.380, 41.794
-136.419, -290.591, 17.366, 41.827
-136.314, -291.161, 17.359, 41.860
-136.214, -291.731, 17.360, 41.893
-136.117, -292.302, 17.368, 41.926
-136.023, -292.874, 17.382, 41.959
-135.932, -293.447, 17.401, 41.992
-135.845, -294.021, 17.425, 42.025
-135.761, -294.597, 17.455, 42.058
-135.681, -295.174, 17.488, 42.091
-135.603, -295.753, 17.526, 42.124
-135.528, -296.334, 17.567, 42.157
-135.456, -296.917, 17.611, 42.190
-135.386, -297.501, 17.659, 42.223
-135.320, -298.087, 17.709, 42.256
-135.256, -298.676, 17.758, 42.289
-135.195, -299.266, 17.797, 42.322
-135.137, -299.857, 17.815, 42.355
-135.081, -300.447, 17.805, 42.388
-135.029, -301.037, 17.762, 42.421
-134.979, -301.625, 17.690, 42.454
-134.933, -302.209, 17.595, 42.487
-134.889, -302.790, 17.485, 42.520
-134.848, -303.368, 17.368, 42.553
-134.810, -303.941, 17.253, 42.586
-134.775, -304.512, 17.150, 42.619
-134.743, -305.080, 17.060, 42.652
-134.713, -305.645, 16.982, 42.685
-134.686, -306.208, 16.916, 42.718
-134.662, -306.770, 16.863, 42.751
-134.641, -307.331, 16.820, 42.784
-134.622, -307.890, 16.787, 42.817
-134.606, -308.449, 16.764, 42.850
-134.593, -309.008, 16.750, 42.883
-134.581, -309.566, 16.745, 42.916
-134.573, -310.125, 16.747, 42.949
-134.567, -310.684, 16.757, 42.982
-134.563, -311.243, 16.772, 43.015
-134.562, -311.803, 16.794, 43.048
-134.563, -312.364, 16.820, 43.081
-134.567, -312.926, 16.852, 43.114
-134.573, -313.488, 16.888, 43.147
-134.582, -314.053, 16.928, 43.180
-134.593, -314.618, 16.969, 43.213
-134.607, -315.185, 17.003, 43.246
-134.623, -315.752, 17.022, 43.279
-134.642, -316.319, 17.016, 43.312
-134.663, -316.885, 16.984, 43.345
-134.687, -317.449, 16.925, 43.378
-134.713, -318.010, 16.844, 43.411
-134.741, -318.567, 16.750, 43.444
-134.772, -319.121, 16.648, 43.477
-134.805, -319.672, 16.547, 43.510
-134.841, -320.219, 16.457, 43.543
-134.879, -320.764, 16.381, 43.576
-134.920, -321.306, 16.317, 43.609
-134.963, -321.847, 16.264, 43.642
-135.010, -322.386, 16.224, 43.675
-135.058, -322.924, 16.193, 43.708
-135.110, -323.460, 16.173, 43.741
-135.164, -323.997, 16.162, 43.774
-135.222, -324.533, 16.159, 43.807
-135.282, -325.068, 16.164, 43.840
-135.345, -325.604, 16.176, 43.873
-135.411, -326.140, 16.195, 43.906
-135.480, -326.676, 16.219, 43.939
-135.552, -327.213, 16.248, 43.972
-135.627, -327.751, 16.282, 44.005
-135.706, -328.289, 16.317, 44.038
-135.788, -328.828, 16.345, 44.071
-135.873, -329.366, 16.357, 44.104
-135.961, -329.904, 16.348, 44.137
-136.052, -330.440, 16.315, 44.170
-136.146, -330.974, 16.258, 44.203
-136.242, -331.505, 16.183, 44.236
-136.342, -332.032, 16.096, 44.269
-136.444, -332.556, 16.003, 44.302
-136.548, -333.076, 15.914, 44.335
-136.656, -333.592, 15.835, 44.368
-136.767, -334.106, 15.769, 44.401
-136.881, -334.617, 15.716, 44.434
-136.998, -335.127, 15.674, 44.467
-137.119, -335.634, 15.643, 44.500
-137.243, -336.140, 15.623, 44.533
-137.370, -336.645, 15.611, 44.566
-137.502, -337.148, 15.609, 44.599
-137.637, -337.651, 15.614, 44.632
-137.776, -338.153, 15.626, 44.665
-137.919, -338.655, 15.645, 44.698
-138.066, -339.156, 15.670, 44.731
-138.217, -339.657, 15.699, 44.764
-138.372, -340.158, 15.730, 44.797
-138.531, -340.658, 15.755, 44.830
-138.695, -341.158, 15.767, 44.863
-138.862, -341.655, 15.760, 44.896
-139.033, -342.151, 15.730, 44.929
-139.208, -342.643, 15.678, 44.962
-139.386, -343.132, 15.609, 44.995
-139.567, -343.617, 15.528, 45.028
-139.750, -344.098, 15.442, 45.061
-139.937, -344.574, 15.359, 45.094
-140.127, -345.047, 15.285, 45.127
-140.320, -345.516, 15.225, 45.160
-140.516, -345.982, 15.177, 45.193
-140.716, -346.446, 15.141, 45.226
-140.920, -346.907, 15.116, 45.259
-141.127, -347.365, 15.101, 45.292
-141.337, -347.822, 15.096, 45.325
-141.552, -348.278, 15.099, 45.358
-141.770, -348.732, 15.110, 45.391
-141.992, -349.185, 15.128, 45.424
-142.217, -349.637, 15.152, 45.457
-142.446, -350.088, 15.182, 45.490
-142.678, -350.539, 15.211, 45.523
-142.914, -350.988, 15.233, 45.556
-143.153, -351.437, 15.249, 45.589
-143.395, -351.885, 15.264, 45.622
-143.639, -352.331, 15.283, 45.655
-143.887, -352.777, 15.308, 45.688
-144.137, -353.223, 15.339, 45.721
-144.390, -353.668, 15.375, 45.754
-144.646, -354.114, 15.416, 45.787
-144.905, -354.559, 15.462, 45.820
-145.167, -355.005, 15.512, 45.853
-145.431, -355.451, 15.565, 45.886
-145.697, -355.898, 15.621, 45.919
-145.966, -356.346, 15.681, 45.952
-146.238, -356.795, 15.743, 45.985
-146.512, -357.245, 15.808, 46.018
-146.788, -357.695, 15.875, 46.051
-147.067, -358.148, 15.945, 46.084
-147.348, -358.601, 16.016, 46.117
-147.630, -359.057, 16.088, 46.150
